,doi,title,pubDate,githubLink,fileName,issues_1,issues_2,issues_3
465,https://doi.org/10.1186/s12859-023-05166-7,A fair experimental comparison of neural network architectures for latent representations of multi-omics for drug response prediction,2023-02-14,https://github.com/hosseinshn/MOLI,,,,
466,https://doi.org/10.1186/s12859-023-05166-7,A fair experimental comparison of neural network architectures for latent representations of multi-omics for drug response prediction,2023-02-14,https://github.com/kramerlab/Multi-Omics_analysis,,,,
467,https://doi.org/10.1186/s12859-023-05166-7,A fair experimental comparison of neural network architectures for latent representations of multi-omics for drug response prediction,2023-02-14,https://github.com/zhangxiaoyu11/OmiEmbed,,,,
468,https://doi.org/10.1186/s12859-023-05141-2,Model performance and interpretability of semi-supervised generative adversarial networks to predict oncogenic variants with unlabeled data,2023-02-09,https://github.com/WGLab/SGAN,,,,
469,https://doi.org/10.1186/s12859-023-05164-9,pLMSNOSite: an ensemble-based approach for predicting protein S-nitrosylation sites by integrating supervised word embedding and embedding from pre-trained protein language model,2023-02-08,https://github.com/KCLabMTU/pLMSNOSite,,,,
470,https://doi.org/10.1186/s12859-023-05158-7,GACNNMDA: a computational model for predicting potential human microbe-drug associations based on graph attention network and CNN-based classifier,2023-02-02,https://github.com/tyqGitHub/TYQ,,,,
471,https://doi.org/10.1186/s12859-023-05157-8,PP-DDP: a privacy-preserving outsourcing framework for solving the double digest problem,2023-01-31,https://github.com/ronghaoZHI/PPQIGA,,,,
472,https://doi.org/10.1186/s12859-023-05155-w,GENTLE: a novel bioinformatics tool for generating features and building classifiers from T cell repertoire cancer data,2023-01-30,https://github.com/dhiego22/gentle,,,,
473,https://doi.org/10.1186/s12859-023-05151-0,DeepSelectNet: deep neural network based selective sequencing for oxford nanopore sequencing,2023-01-28,https://github.com/AnjanaSenanayake/DeepSelectNet,,,,
474,https://doi.org/10.1186/s12859-023-05151-0,DeepSelectNet: deep neural network based selective sequencing for oxford nanopore sequencing,2023-01-28,https://github.com/AnjanaSenanayake/SquiggleNet,,,,
475,https://doi.org/10.1186/s12859-023-05151-0,DeepSelectNet: deep neural network based selective sequencing for oxford nanopore sequencing,2023-01-28,https://github.com/nanopore-wgs-consortium/NA12878,,,,
476,https://doi.org/10.1186/s12859-023-05151-0,DeepSelectNet: deep neural network based selective sequencing for oxford nanopore sequencing,2023-01-28,https://github.com/hasindu2008/squigulator,,,,
477,https://doi.org/10.1186/s12859-023-05150-1,Single-cell spatial explorer: easy exploration of spatial and multimodal transcriptomics,2023-01-27,https://github.com/JuliaLang/www.julialang.org,,,,
478,https://doi.org/10.1186/s12859-023-05150-1,Single-cell spatial explorer: easy exploration of spatial and multimodal transcriptomics,2023-01-27,https://github.com/fyne-io/fyne,,,,
479,https://doi.org/10.1186/s12859-023-05150-1,Single-cell spatial explorer: easy exploration of spatial and multimodal transcriptomics,2023-01-27,https://github.com/fiji/fiji,,,,
480,https://doi.org/10.1186/s12859-023-05150-1,Single-cell spatial explorer: easy exploration of spatial and multimodal transcriptomics,2023-01-27,https://github.com/FredPont/spatial,,,,
481,https://doi.org/10.1186/s12859-023-05150-1,Single-cell spatial explorer: easy exploration of spatial and multimodal transcriptomics,2023-01-27,https://github.com/FredPont/single-cell-virtual-cytometer,,,,
482,https://doi.org/10.1186/s12859-022-05111-0,"Gdaphen, R pipeline to identify the most important qualitative and quantitative predictor variables from phenotypic data",2023-01-26,https://github.com/YaH44/GDAPHEN,,,,
483,https://doi.org/10.1186/s12859-022-05111-0,"Gdaphen, R pipeline to identify the most important qualitative and quantitative predictor variables from phenotypic data",2023-01-26,https://github.com/munizmom/gdaphen,,,,
484,https://doi.org/10.1186/s12859-022-05125-8,"nf-core/circrna: a portable workflow for the quantification, miRNA target prediction and differential expression analysis of circular RNAs",2023-01-24,https://github.com/BarryDigby/circRNA_simu,,,,
485,https://doi.org/10.1186/s12859-022-05125-8,"nf-core/circrna: a portable workflow for the quantification, miRNA target prediction and differential expression analysis of circular RNAs",2023-01-24,https://github.com/nf-core/fetchngs,,,,
486,https://doi.org/10.1186/s12859-022-05125-8,"nf-core/circrna: a portable workflow for the quantification, miRNA target prediction and differential expression analysis of circular RNAs",2023-01-24,https://github.com/nf-core/configs,,,,
487,https://doi.org/10.1186/s12859-022-05125-8,"nf-core/circrna: a portable workflow for the quantification, miRNA target prediction and differential expression analysis of circular RNAs",2023-01-24,https://github.com/nf-core/circrna,,,,
488,https://doi.org/10.1186/s12859-023-05145-y,Effective matrix designs for COVID-19 group testing,2023-01-24,https://github.com/johannesbrust/PP,,,,
489,https://doi.org/10.1186/s12859-023-05145-y,Effective matrix designs for COVID-19 group testing,2023-01-24,https://github.com/tkluck/GaloisFields.jl,,,,
490,https://doi.org/10.1186/s12859-022-05106-x,BADASS: BActeriocin-Diversity ASsessment Software,2023-01-20,https://github.com/kassambara/fastqcr,,,,
491,https://doi.org/10.1186/s12859-022-05046-6,SVhound: detection of regions that harbor yet undetected structural variation,2023-01-20,https://github.com/lfpaulin/SVhound,,,,
492,https://doi.org/10.1186/s12859-023-05147-w,Accommodating multiple potential normalizations in microbiome associations studies,2023-01-19,https://github.com/hoseungs/Omnibus_normalization,,,,
493,https://doi.org/10.1186/s12859-023-05135-0,MultiScale-CNN-4mCPred: a multi-scale CNN and adaptive embedding-based method for mouse genome DNA N4-methylcytosine prediction,2023-01-18,https://github.com/paomian97/MultiScale_CNN_4mCPred,,,,
494,https://doi.org/10.1186/s12859-022-05073-3,PDA-PRGCN: identification of Piwi-interacting RNA-disease associations through subgraph projection and residual scaling-based feature augmentation,2023-01-17,https://github.com/pzhangBIO/PDA-PRGCN,,,,
495,https://doi.org/10.1186/s12859-022-05104-z,Identification of biomarkers predictive of metastasis development in early-stage colorectal cancer using network-based regularization,2023-01-16,https://github.com/sysbiomed/iTwiner,,,,
496,https://doi.org/10.1186/s12859-023-05140-3,Identifying cancer driver genes based on multi-view heterogeneous graph convolutional network and self-attention mechanism,2023-01-13,https://github.com/weiba/MRNGCN,,,,
497,https://doi.org/10.1186/s12859-022-05000-6,A lightweight classification of adaptor proteins using transformer networks,2022-11-04,https://github.com/ngphubinh/adaptors,,,,
498,https://doi.org/10.1186/s12859-022-05000-6,A lightweight classification of adaptor proteins using transformer networks,2022-11-04,https://github.com/wangmou21/adaptor,,,,
499,https://doi.org/10.1186/s12859-022-05084-0,xcore: an R package for inference of gene expression regulators,2023-01-11,https://github.com/mcjmigdal/xcoredata,,,,
500,https://doi.org/10.1186/s12859-022-05084-0,xcore: an R package for inference of gene expression regulators,2023-01-11,https://github.com/bkaczkowski/xcore,,,,
501,https://doi.org/10.1186/s12859-023-05136-z,DM-MOGA: a multi-objective optimization genetic algorithm for identifying disease modules of non-small cell lung cancer,2023-01-09,https://github.com/LyanMelrose/DM-MOGA,,,,
502,https://doi.org/10.1186/s12859-022-05128-5,Using transfer learning and dimensionality reduction techniques to improve generalisability of machine-learning predictions of mosquito ages from mid-infrared spectra,2023-01-09,https://github.com/SimonAB/Gonzalez-Jimenez_MIRS,,,,
503,https://doi.org/10.1186/s12859-022-05130-x,Negation detection in Dutch clinical texts: an evaluation of rule-based and machine learning methods,2023-01-09,https://github.com/umcu/negation-detection,,,,
504,https://doi.org/10.1186/s12859-022-05123-w,A pseudo-value regression approach for differential network analysis of co-expression data,2023-01-09,https://github.com/sjahnn/PRANA,,,,
505,https://doi.org/10.1186/s12859-022-05127-6,Machine learning to analyse omic-data for COVID-19 diagnosis and prognosis,2023-01-06,https://github.com/lxhwww/machine-learning-for-covid-19,,,,
506,https://doi.org/10.1186/s12859-022-05120-z,ASV portal: an interface to DNA-based biodiversity data in the Living Atlas,2023-01-05,https://github.com/biodiversitydata-se/mol-mod,,,,
507,https://doi.org/10.1186/s12859-022-05126-7,Single-cell multi-omics integration for unpaired data by a siamese network with graph-based contrastive loss,2023-01-04,https://github.com/ajwilk/COVID_scMultiome,,,,
508,https://doi.org/10.1186/s12859-022-05126-7,Single-cell multi-omics integration for unpaired data by a siamese network with graph-based contrastive loss,2023-01-04,https://github.com/ChaozhongLiu/MinNet,,,,
509,https://doi.org/10.1186/s12859-022-05116-9,A hybrid algorithm for clinical decision support in precision medicine based on machine learning,2023-01-03,https://github.com/zzc1991/TREC_Precision_Medicine_Track,,,,
510,https://doi.org/10.1186/s12859-022-05114-x,A gene based combination test using GWAS summary data,2023-01-03,https://github.com/Xuexia-Wang/OWC-R-package,,,,
